Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid
"Stopień Lira 15x40x100",27476,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7561
"Stopień Lira 15x40x100 - deska brązowy",27477,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7565
"Stopień Grando Łamany 40x100x15 - hawaii łamany",27478,POLBRUK,6,0.81,0.135,118.08,67.035,84.5,89,80,84.5,74,78.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,7577
"Stopień Grando Łamany 40x100x15 - latte łamany",27479,POLBRUK,6,0.81,0.135,118.08,67.035,84.5,89,80,84.5,74,78.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,7578
"Stopień Grando Łamany 40x100x15 - nerino łamany",27480,POLBRUK,6,0.81,0.135,118.08,66.912,84.5,89,80,84.5,74,78.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,7579
"Stopień Grando Gładki 40x100x15",27481,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7580
"Stopień Grando Gładki 46x100x15 - hawaii",27482,POLBRUK,6,0.81,0.135,100.37,60.27,76,80.5,72,76.5,66.5,71,,0,,2021-12-23 00:00:00,,1,0,,1,1,7581
"Stopień Grando Gładki 46x100x15 - latte",27483,POLBRUK,6,0.81,0.135,100.37,60.27,76,80.5,72,76.5,66.5,71,,0,,2021-12-23 00:00:00,,1,0,,1,1,7582
"Stopień Grando Gładki 46x100x15 - nerino",27484,POLBRUK,6,0.81,0.135,100.37,60.27,76,80.5,72,76.5,66.5,71,,0,,2021-12-23 00:00:00,,1,0,,1,1,7583
"Pustak Neo",27485,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7587
"Pustak Neo - grafitowy",27486,POLBRUK,48,0.78,0.01625,13.28,7.626,10,11,9.5,10.5,8.5,9.5,,0,,2021-12-23 00:00:00,,48,0,,1,1,7589
"Pustak Neo - stalowy",27487,POLBRUK,48,0.78,0.01625,13.28,7.626,10,11,9.5,10.5,8.5,9.5,,0,,2021-12-23 00:00:00,,48,0,,1,1,7590
"Daszek Neo",27488,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7595
"Daszek Neo - grafitowy",27489,POLBRUK,48,1.16,0.024166666666667,12.42,7.626,10,11,9.5,10.5,8.5,9.5,,0,,2021-12-23 00:00:00,,1,0,,1,,7596
"Daszek Neo - stalowy",27490,POLBRUK,48,1.16,0.024166666666667,12.42,7.626,10,11,9.5,10.5,8.5,9.5,,0,,2021-12-23 00:00:00,,1,0,,1,,7597
"Murek Albero",27491,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7621
"Murek Albero - alpen albero",27492,POLBRUK,78,1.05,0.013461538461538,11.81,6.15,8,8.5,7.5,8,7,7.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,7625
"Murek Albero - brenta albero",27493,POLBRUK,78,1.05,0.013461538461538,11.81,6.15,8,8.5,7.5,8,7,7.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,7626
"Murek / Donica TIGELA",27494,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7632
"Murek / Donica TIGELA - grafitowy",27495,POLBRUK,8,0.9,0.1125,56.09,37.392,47.5,51,44.5,48,41.5,45,,0,,2021-12-23 00:00:00,,1,0,,1,1,7633
"Murek / Donica TIGELA - stalowy",27496,POLBRUK,8,0.9,0.1125,56.09,37.392,47.5,51,44.5,48,41.5,45,,0,,2021-12-23 00:00:00,,1,0,,1,1,7634
"Obrzeże chodnikowe 8x25x100",27497,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,7747
"Obrzeże chodnikowe 8x25x100 - czerwony",27498,POLBRUK,33,1.54,0.046666666666667,25.83,15.006,19,20,18,19,17,18,,0,,2021-12-23 00:00:00,,1,0,,1,,7748
"Obrzeże chodnikowe 8x25x100 - grafitowy",27499,POLBRUK,33,1.54,0.046666666666667,25.83,15.006,19,20,18,19,17,18,,0,,2021-12-23 00:00:00,,1,0,,1,,7749
"Obrzeże chodnikowe 8x25x100 - szary",27500,POLBRUK,33,1.54,0.046666666666667,21.77,10.947,14,15,13.5,14.5,12.5,13.5,,0,,2021-12-23 00:00:00,,1,0,,1,,7750
"Prostokąt Polbruk 8cm - czerwony",27501,POLBRUK,8.64,1.53,0.17708333333333,76.75,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,7757
"Prostokąt Polbruk 8cm - grafitowy",27502,POLBRUK,8.64,1.53,0.17708333333333,76.75,32.718,41.5,45,39,42.5,36,39.5,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,7758
"Prostokąt Polbruk 8cm - szary",27503,POLBRUK,8.64,1.53,0.17708333333333,70.85,30.258,38.5,42,36.5,40,33.5,37,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,7760
"Płyta chodnikowa 50x50x7cm - szary",27504,POLBRUK,40,1.6,0.04,18.48,9.963,13,14,12,13,11,12,,0,,2021-12-23 00:00:00,,1,0,,,,7765
"Tetka 6cm - czerwony",27505,POLBRUK,10.64,1.4,0.13157894736842,66.42,29.52,37.5,40,35.5,38,32.5,35,,0,,2021-12-23 00:00:00,,1.064,0,,1,1,7777
"Tetka 6cm - grafitowy",27506,POLBRUK,10.64,1.4,0.13157894736842,66.42,29.52,37.5,40,35.5,38,32.5,35,,0,,2021-12-23 00:00:00,,1.064,0,,1,1,7778
"Tetka 6cm - szary",27507,POLBRUK,10.64,1.4,0.13157894736842,61.99,28.29,36,38.5,34,36.5,31.5,34,,0,,2021-12-23 00:00:00,,1.064,0,,1,1,7779
"Krawężnik drogowy 12x25x100 - szary",27508,POLBRUK,21,1.41,0.067142857142857,30.14,17.466,22.5,24,21,22.5,19.5,21,,0,,2021-12-23 00:00:00,,1,0,,1,,7781
"Krawężnik drogowy 15x25x100",27509,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,7783
"Krawężnik drogowy 15x25x100 - szary",27510,POLBRUK,18,1.5,0.083333333333333,36.53,18.696,24,25.5,22.5,24,21,22.5,,0,,2021-12-23 00:00:00,,1,0,,1,,7784
"Krawężnik drogowy 15x30x100",27511,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,7785
"Krawężnik drogowy 15x30x100 - szary",27512,POLBRUK,18,1.8,0.1,35.06,28.29,36,37.5,34,35.5,31.5,33,,0,,2021-12-23 00:00:00,,1,0,,1,,7786
"Exa - taupe",27513,POLBRUK,62,1.07,0.017258064516129,16.97,8.856,11.5,12,11,11.5,10,10.5,,0,,2021-12-23 00:00:00,,1,0,,,,8776
"Pustak GU+GA łupany 38x22x16 - onyx łupany",27514,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,8987
"Pustak GU+GA łupany 38x22x16 - alaska łupany",27515,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,8989
"Pustak GU+GA łupany 38x22x16 - bronzyt łupany",27516,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,8990
"Pustak GU+GA łupany 38x22x16 - czarny łupany",27517,JONIEC,70,1.26,0.018,18.68,13.26,17.3,18,16.6,17.3,16,16.7,,0,,2021-12-23 00:00:00,,1,0,,1,,8992
"Pustak GU+GA łupany 38x22x16 - getyt łupany",27518,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,8993
"Pustak GU+GA łupany 38x22x16 - piaskowy łupany",27519,JONIEC,70,1.26,0.018,19.79,14.05,18.3,19,17.6,18.3,16.9,17.6,,0,,2021-12-23 00:00:00,,1,0,,1,,8997
"Pustak GU+GA łupany 38x22x16 - piryt łupany",27520,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,8998
"Pustak GU+GA łupany 38x22x16 - silver łupany",27521,JONIEC,70,1.26,0.018,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,8999
"Pustak GU+GA łupany 38x22x16 - vera łupany",27522,JONIEC,70,1.26,0.018,21.94,15.58,20.3,21,19.5,20.2,18.7,19.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9000
"Pustak murkowy GM Joniec 38x22x16",27523,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9044
"Pustak murkowy GM Joniec 38x22x16 - onyx łupany",27524,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9045
"Pustak murkowy GM Joniec 38x22x16 - alaska łupany",27525,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9047
"Pustak murkowy GM Joniec 38x22x16 - bronzyt łupany",27526,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9048
"Pustak murkowy GM Joniec 38x22x16 - czarny łupany",27527,JONIEC,70,1.26,0.018,17.58,12.48,16.3,17,15.6,16.3,15,15.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9050
"Pustak murkowy GM Joniec 38x22x16 - getyt łupany",27528,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9051
"Pustak murkowy GM Joniec 38x22x16 - piaskowy łupany",27529,JONIEC,70,1.26,0.018,18.67,13.26,17.3,18,16.6,17.3,16,16.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9055
"Pustak murkowy GM Joniec 38x22x16 - piryt łupany",27530,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9056
"Pustak murkowy GM Joniec 38x22x16 - silver łupany",27531,JONIEC,70,1.26,0.018,25.29,17.96,23.4,24.1,22.5,23.2,21.6,22.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9057
"Pustak murkowy GM Joniec 38x22x16 - vera łupany",27532,JONIEC,70,1.26,0.018,20.87,14.82,19.3,20,18.6,19.3,17.8,18.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9058
"Pustak słupkowy GU+GAM Joniec 38x22x8",27533,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9140
"Pustak słupkowy GU+GAM Joniec 38x22x8 - onyx łupany",27534,JONIEC,110,1.08,0.0098181818181818,11.88,8.43,11,11.4,10.6,11,10.2,10.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9141
"Pustak słupkowy GU+GAM Joniec 38x22x8 - czarny łupany",27535,JONIEC,110,1.08,0.0098181818181818,10.38,7.37,9.6,10,9.3,9.7,8.9,9.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9146
"Pustak słupkowy GU+GAM Joniec 38x22x8 - piryt łupany",27536,JONIEC,110,1.08,0.0098181818181818,11.88,8.43,11,11.4,10.6,11,10.2,10.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9152
"Pustak murkowy GMM Joniec 38x22x8",27537,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9168
"Pustak murkowy GMM Joniec 38x22x8 - onyx łupany",27538,JONIEC,110,1.08,0.0098181818181818,10.87,7.72,10.1,10.5,9.7,10.1,9.3,9.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9169
"Pustak murkowy GMM Joniec 38x22x8 - czarny łupany",27539,JONIEC,110,1.08,0.0098181818181818,9.39,6.67,8.7,9.1,8.4,8.8,8.1,8.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9170
"Pustak murkowy GMM Joniec 38x22x8 - piryt łupany",27540,JONIEC,110,1.08,0.0098181818181818,10.87,7.72,10.1,10.5,9.7,10.1,9.3,9.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9171
"Daszek CSBNR Joniec 45x28x6 - brązowy ciemny",27541,JONIEC,38,0.53,0.013947368421053,23.09,16.39,21.4,22.6,20.5,21.7,19.7,20.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9197
"Daszek CSBNR Joniec 45x28x6 - brązowy jasny",27542,JONIEC,38,0.53,0.013947368421053,23.09,16.39,21.4,22.6,20.5,21.7,19.7,20.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9198
"Daszek CSBNR Joniec 45x28x6 - czarny gładki",27543,JONIEC,38,0.53,0.013947368421053,23.09,16.39,21.4,22.6,20.5,21.7,19.7,20.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9199
"Daszek CSBNR Joniec 45x28x6 - kremowy gładki",27544,JONIEC,38,0.53,0.013947368421053,23.09,16.39,21.4,22.6,20.5,21.7,19.7,20.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9200
"Daszek CSBNR Joniec 45x28x6 - piaskowy gładki",27545,JONIEC,38,0.53,0.013947368421053,23.09,16.39,21.4,22.6,20.5,21.7,19.7,20.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9201
"Daszek CBG Joniec 24x28x6 - czarny gładki",27546,JONIEC,126,0.89,0.0070634920634921,9.34,6.63,8.7,9.1,8.3,8.7,8,8.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9207
"Daszek CBG Joniec 24x28x6 - kremowy gładki",27547,JONIEC,126,0.89,0.0070634920634921,9.34,6.63,8.7,9.1,8.3,8.7,8,8.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9208
"Daszek CBG Joniec 24x28x6 - piaskowy gładki",27548,JONIEC,126,0.89,0.0070634920634921,9.34,6.63,8.7,9.1,8.3,8.7,8,8.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9209
"Daszek CBG Joniec 24x28x6 - brązowy ciemny",27549,JONIEC,126,0.89,0.0070634920634921,9.34,6.63,8.7,9.1,8.3,8.7,8,8.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9212
"Daszek CBG Joniec 24x28x6 - brązowy jasny",27550,JONIEC,126,0.89,0.0070634920634921,9.34,6.63,8.7,9.1,8.3,8.7,8,8.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9213
"Daszek CPGS Joniec 43x27x6 - bronzyt_",27551,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9222
"Daszek CPGS Joniec 43x27x6 - czarny_",27552,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9223
"Daszek CPGS Joniec 43x27x6 - getyt_",27553,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9224
"Daszek CPGS Joniec 43x27x6 - onyx_",27554,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9225
"Daszek CPGS Joniec 43x27x6 - piryt_",27555,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9226
"Daszek CPGS Joniec 43x27x6 - silver_",27556,JONIEC,72,1.14,0.015833333333333,30.79,21.86,28.5,29.2,27.4,28.1,26.3,27,,0,,2021-12-23 00:00:00,,1,0,,1,,9227
"Daszek CPGS Joniec 43x27x6 - vera_",27557,JONIEC,72,1.14,0.015833333333333,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9228
"Daszek CPGM Joniec 50x27x6 - bronzyt_",27558,JONIEC,66,1.17,0.017727272727273,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9233
"Daszek CPGM Joniec 50x27x6 - czarny_",27559,JONIEC,66,1.17,0.017727272727273,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9234
"Daszek CPGM Joniec 50x27x6 - getyt_",27560,JONIEC,66,1.17,0.017727272727273,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9235
"Daszek CPGM Joniec 50x27x6 - onyx_",27561,JONIEC,66,1.17,0.017727272727273,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9236
"Daszek CPGM Joniec 50x27x6 - piryt_",27562,JONIEC,66,1.17,0.017727272727273,26.38,18.73,24.4,25.1,23.5,24.2,22.5,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9237
"Daszek CPGM Joniec 50x27x6 - silver_",27563,JONIEC,66,1.17,0.017727272727273,31.34,22.25,29,29.7,27.9,28.6,26.7,27.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9238
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - onyx łupany",27564,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9256
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - alaska łupany",27565,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9258
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - bronzyt łupany",27566,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9259
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - czarny łupany",27567,JONIEC,42,1.04,0.024761904761905,25.84,18.35,23.9,25,23,24.1,22.1,23.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9261
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - getyt łupany",27568,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9262
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - piaskowy łupany",27569,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9266
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - piryt łupany",27570,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9267
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - silver łupany",27571,JONIEC,42,1.04,0.024761904761905,34.08,24.2,31.5,32.6,30.3,31.4,29.1,30.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9268
"Pustak słupkowy GUD+GAD Joniec 38x38x16 - vera łupany",27572,JONIEC,42,1.04,0.024761904761905,29.68,21.07,27.4,28.5,26.4,27.5,25.3,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9269
"Pustak murkowy GMD Joniec 38x38x16 - onyx łupany",27573,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9273
"Pustak murkowy GMD Joniec 38x38x16 - alaska łupany",27574,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9275
"Pustak murkowy GMD Joniec 38x38x16 - bronzyt łupany",27575,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9276
"Pustak murkowy GMD Joniec 38x38x16 - czarny łupany",27576,JONIEC,42,1.04,0.024761904761905,23.64,16.78,21.9,23,21,22.1,20.2,21.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9278
"Pustak murkowy GMD Joniec 38x38x16 - getyt łupany",27577,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9279
"Pustak murkowy GMD Joniec 38x38x16 - piaskowy łupany",27578,JONIEC,42,1.04,0.024761904761905,25.29,17.96,23.4,24.5,22.5,23.6,21.6,22.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9283
"Pustak murkowy GMD Joniec 38x38x16 - piryt łupany",27579,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9284
"Pustak murkowy GMD Joniec 38x38x16 - silver łupany",27580,JONIEC,42,1.04,0.024761904761905,32.88,23.34,30.4,31.5,29.2,30.3,28.1,29.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9285
"Pustak murkowy GMD Joniec 38x38x16 - vera łupany",27581,JONIEC,42,1.04,0.024761904761905,27.48,19.51,25.4,26.5,24.4,25.5,23.5,24.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9286
"Pustak słupkowy GUD+GADM Joniec 38x38x8",27582,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9289
"Pustak słupkowy GUD+GADM Joniec 38x38x8 - onyx łupany",27583,JONIEC,66,0.89,0.013484848484848,15.82,11.23,14.6,15.3,14.1,14.8,13.5,14.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9318
"Pustak słupkowy GUD+GADM Joniec 38x38x8 - czarny łupany",27584,JONIEC,66,0.89,0.013484848484848,14.35,10.19,13.3,14,12.8,13.5,12.3,13,,0,,2021-12-23 00:00:00,,1,0,,1,,9319
"Pustak słupkowy GUD+GADM Joniec 38x38x8 - piryt łupany",27585,JONIEC,66,0.89,0.013484848484848,15.82,11.23,14.6,15.3,14.1,14.8,13.5,14.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9320
"Pustak murkowy GMDM Joniec 38x38x8 - onyx łupany",27586,JONIEC,66,0.89,0.013484848484848,14.6,10.37,13.5,14.2,13,13.7,12.5,13.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9329
"Pustak murkowy GMDM Joniec 38x38x8 - czarny łupany",27587,JONIEC,66,0.89,0.013484848484848,13.36,9.49,12.4,13.1,11.9,12.6,11.4,12.1,,0,,2021-12-23 00:00:00,,1,0,,1,,9330
"Pustak murkowy GMDM Joniec 38x38x8 - piryt łupany",27588,JONIEC,66,0.89,0.013484848484848,14.6,10.37,13.5,14.2,13,13.7,12.5,13.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9331
"Daszek CSDR Joniec 47x47x7",27589,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9333
"Daszek CSDR Joniec 47x47x7 - brązowy ciemny",27590,JONIEC,24,0.6,0.025,31.8,22.58,29.4,31.3,28.3,30.2,27.1,29,,0,,2021-12-23 00:00:00,,1,0,,1,,9334
"Daszek CSDR Joniec 47x47x7 - brązowy jasny",27591,JONIEC,24,0.6,0.025,31.8,22.58,29.4,31.3,28.3,30.2,27.1,29,,0,,2021-12-23 00:00:00,,1,0,,1,,9335
"Daszek CSDR Joniec 47x47x7 - czarny gładki",27592,JONIEC,24,0.6,0.025,31.8,22.58,29.4,31.3,28.3,30.2,27.1,29,,0,,2021-12-23 00:00:00,,1,0,,1,,9336
"Daszek CSDR Joniec 47x47x7 - kremowy gładki",27593,JONIEC,24,0.6,0.025,31.8,22.58,29.4,31.3,28.3,30.2,27.1,29,,0,,2021-12-23 00:00:00,,1,0,,1,,9337
"Daszek CSDR Joniec 47x47x7 - piaskowy gładki",27594,JONIEC,24,0.6,0.025,31.8,22.58,29.4,31.3,28.3,30.2,27.1,29,,0,,2021-12-23 00:00:00,,1,0,,1,,9338
"Daszek CPDD Joniec 47x47x7",27595,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9344
"Daszek CPDD Joniec 47x47x7 - brązowy ciemny",27596,JONIEC,26,0.76,0.029230769230769,30.8,21.87,28.5,30.2,27.4,29.1,26.3,28,,0,,2021-12-23 00:00:00,,1,0,,1,,9345
"Daszek CPDD Joniec 47x47x7 - brązowy jasny",27597,JONIEC,26,0.76,0.029230769230769,30.8,21.87,28.5,30.2,27.4,29.1,26.3,28,,0,,2021-12-23 00:00:00,,1,0,,1,,9346
"Daszek CPDD Joniec 47x47x7 - czarny gładki",27598,JONIEC,26,0.76,0.029230769230769,30.8,21.87,28.5,30.2,27.4,29.1,26.3,28,,0,,2021-12-23 00:00:00,,1,0,,1,,9347
"Daszek CPDD Joniec 47x47x7 - piaskowy gładki",27599,JONIEC,26,0.76,0.029230769230769,30.8,21.87,28.5,30.2,27.4,29.1,26.3,28,,0,,2021-12-23 00:00:00,,1,0,,1,,9349
"Daszek CPGSD Joniec 43x43x6",27600,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9356
"Daszek CPGSD Joniec 43x43x6 - bronzyt_",27601,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9357
"Daszek CPGSD Joniec 43x43x6 - czarny_",27602,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9358
"Daszek CPGSD Joniec 43x43x6 - getyt_",27603,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9359
"Daszek CPGSD Joniec 43x43x6 - onyx_",27604,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9360
"Daszek CPGSD Joniec 43x43x6 - piryt_",27605,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9361
"Daszek CPGSD Joniec 43x43x6 - silver_",27606,JONIEC,48,1.22,0.025416666666667,42.89,30.45,39.6,40.6,38.1,39.1,36.6,37.6,,0,,2021-12-23 00:00:00,,1,0,,1,,9362
