Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid,,
Napoli 4cm - cortado,3869,POLBRUK,16,1.54,0.09625,60,52,35,67,44.3,46,40,41.7,37.9,39.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27025
Napoli 4cm - barwy jesieni,3870,POLBRUK,16,1.54,0.09625,60,52,35,67,44.3,46,40,41.7,37.9,39.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27026
Napoli 4cm - latte,3871,POLBRUK,16,1.54,0.09625,60,52,35,67,44.3,46,40,41.7,37.9,39.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27027
Napoli 4cm - nerino,3872,POLBRUK,16,1.54,0.09625,60,52,35,67,44.3,46,40,41.7,37.9,39.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27028
Commix - szary,3873,POLBRUK,10.8,1.42,0.13148148148148,63,47,31,61,37.7,40.2,35.5,38,33.6,36.1,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,27029
Triada,3874,POLBRUK,0,0,0,0,38,253,59,0,55.5,0,40.5,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27030,
Triada - grafitowy,3875,POLBRUK,9.6,1.79,0.18645833333333,78,23,40,59,48.4,51.2,45.5,48.3,43.1,45.9,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27033
Triada - nerino,3876,POLBRUK,9.6,1.79,0.18645833333333,95,94,50,43,62.6,65.4,56.5,59.3,53.5,56.3,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27034
Triada - onyx,3877,POLBRUK,9.6,1.79,0.18645833333333,95,94,50,43,62.6,65.4,56.5,59.3,53.5,56.3,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27035
Triada - stalowy,3878,POLBRUK,9.6,1.79,0.18645833333333,95,94,50,43,62.6,65.4,56.5,59.3,53.5,56.3,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27036
Triada - szary,3879,POLBRUK,9.6,1.79,0.18645833333333,73,8,38,13,45.4,48.2,42.8,45.6,40.5,43.3,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27037
Lamell - bazaltowy,3880,POLBRUK,48,1.2,0.025,20,66,12,3,15.3,15.9,13.8,14.4,13.1,13.7,,0,,2021-12-23 00:00:00,,1,0,,1,1,27038
Metrik - korten,3881,POLBRUK,8.9,1.22,0.13707865168539,81,18,43,67,54.2,57.2,49,52,46.3,49.3,,0,,2021-12-23 00:00:00,,0.89,0,,1,1,27039
Multicomplex - cortado,3882,POLBRUK,12,1.58,0.13166666666667,81,18,43,67,54.2,56.4,49,51.2,46.3,48.5,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27040
Multicomplex - ivory,3883,POLBRUK,12,1.58,0.13166666666667,81,18,43,67,54.2,56.4,49,51.2,46.3,48.5,,0,,2021-12-23 00:00:00,,1.2,0,,1,1,27041
Ideo - cortado,3884,POLBRUK,11.88,1.56,0.13131313131313,81,18,43,67,54.2,56.5,49,51.3,46.3,48.6,,0,,2021-12-23 00:00:00,,1.188,0,,1,1,27043
"Carmino - gładka, nerino",3885,POLBRUK,9.86,1.3,0.13184584178499,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,27045
"Carmino - postarzana, nerino",3886,POLBRUK,9.86,1.3,0.13184584178499,103,32,55,35,68.7,71.4,62,64.7,58.7,61.4,,0,,2021-12-23 00:00:00,,0.986,0,,1,1,27046
Nostalite 6cm - barwy jesieni,3887,POLBRUK,11.14,1.5,0.13464991023339,81,18,43,67,54.2,56.6,49,51.4,46.3,48.7,,0,,2021-12-23 00:00:00,,1.114,0,,1,1,27049
Granito - brązowy,3888,POLBRUK,11.21,1.48,0.13202497769848,67,9,34,7,40.6,43,38.2,40.6,36.2,38.6,,0,,2021-12-23 00:00:00,,1.121,0,,1,1,27051
Trento - latte,3889,POLBRUK,10.8,1.42,0.13148148148148,81,18,43,67,54.2,56.7,49,51.5,46.3,48.8,,0,,2021-12-23 00:00:00,,1.08,0,,1,1,27053
Napoli 6cm - cortado,3890,POLBRUK,10,1.32,0.132,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,1,0,,1,1,27054
Napoli 6cm - barwy jesieni,3891,POLBRUK,10,1.32,0.132,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,1,0,,1,1,27055
Napoli 6cm - brązowy,3892,POLBRUK,10,1.32,0.132,63,47,34,7,40.6,43.3,38.2,40.9,36.2,38.9,,0,,2021-12-23 00:00:00,,1,0,,1,1,27056
Napoli 6cm - latte,3893,POLBRUK,10,1.32,0.132,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,1,0,,1,1,27057
Napoli 6cm - onyx,3894,POLBRUK,10,1.32,0.132,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,1,0,,1,1,27058
Napoli 6cm - galia,3895,POLBRUK,10,1.32,0.132,81,18,43,67,54.2,56.9,49,51.7,46.3,49,,0,,2021-12-23 00:00:00,,1,0,,1,1,27059
Magna 100x75x8cm - bazaltowy,3896,POLBRUK,8,1.11,0.13875,0,52,7424,58,60.5,54.5,57,55.5,58,,0,,2021-12-23 00:00:00,,1,0,,1,1,27060,
Magna 50x75x10cm - stalowy,3897,POLBRUK,12,1.04,0.086666666666667,0,33,8496,42.5,44.5,40.5,42.5,36,38,,0,,2021-12-23 00:00:00,,1,0,,1,1,27061,
Magna 50x75x10cm - bazaltowy,3898,POLBRUK,12,1.42,0.11833333333333,0,33,8496,42.5,44.5,40.5,42.5,36,38,,0,,2021-12-23 00:00:00,,1,0,,1,1,27062,
Magna 50x75x8cm - bazaltowy,3899,POLBRUK,16,1.11,0.069375,0,22,4352,28.5,30,27,28.5,24,25.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27063,
Impregnat Efekt 5l,3900,POLBRUK,1,1000,1000,0,177,12,206,206,197.5,197.5,186,186,,0,,2021-12-23 00:00:00,,1,0,,,,27065,
Piasek Polimerowy,3901,POLBRUK,1,1000,1000,0,108,24,126,126,120.5,120.5,114,114,,0,,2021-12-23 00:00:00,,1,0,,,,27068,
Piasek Polimerowy - piasek grafitowy,3902,POLBRUK,1,1000,1000,0,108,24,126,126,120.5,120.5,114,114,,0,,2021-12-23 00:00:00,,1,0,,,,27073,
Piasek Polimerowy - beżowy_piasek,3903,POLBRUK,1,1000,1000,0,108,24,126,126,120.5,120.5,114,114,,0,,2021-12-23 00:00:00,,1,0,,,,27074,
Bloczek Murro,3904,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27075,,
Bloczek Murro - grafitowy,3905,POLBRUK,40,1,0.025,34,44,19,7,23.7,24.4,21.4,22.1,20.3,21,,0,,2021-12-23 00:00:00,,40,0,,1,1,27076
Bloczek Murro - latte,3906,POLBRUK,40,1,0.025,34,44,19,7,23.7,24.4,21.4,22.1,20.3,21,,0,,2021-12-23 00:00:00,,40,0,,1,1,27077
Bloczek Murro - nerino,3907,POLBRUK,40,1,0.025,34,44,19,7,23.7,24.4,21.4,22.1,20.3,21,,0,,2021-12-23 00:00:00,,40,0,,1,1,27078
Bloczek Murro - onyx,3908,POLBRUK,40,1,0.025,34,44,19,7,23.7,24.4,21.4,22.1,20.3,21,,0,,2021-12-23 00:00:00,,40,0,,1,1,27079
Bloczek Murro - stalowy,3909,POLBRUK,40,1,0.025,34,44,19,7,23.7,24.4,21.4,22.1,20.3,21,,0,,2021-12-23 00:00:00,,40,0,,1,1,27080
Daszek Murro,3910,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27088,,
Daszek Murro - grafitowy,3911,POLBRUK,40,0.44,0.011,35,6,19,68,24.5,25.2,22.1,22.8,20.9,21.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27089
Daszek Murro - latte,3912,POLBRUK,40,0.44,0.011,35,6,19,68,24.5,25.2,22.1,22.8,20.9,21.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27090
Daszek Murro - nerino,3913,POLBRUK,40,0.44,0.011,35,6,19,68,24.5,25.2,22.1,22.8,20.9,21.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27091
Daszek Murro - onyx,3914,POLBRUK,40,0.44,0.011,35,6,19,68,24.5,25.2,22.1,22.8,20.9,21.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27092
Daszek Murro - stalowy,3915,POLBRUK,40,0.44,0.011,35,6,19,68,24.5,25.2,22.1,22.8,20.9,21.6,,0,,2021-12-23 00:00:00,,1,0,,1,1,27093
Obrzeże Treo 50x28x8,3916,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27094,,
Obrzeże Treo 50x28x8 - brązowy,3917,POLBRUK,44,1.23,0.027954545454545,21,16,13,53,16.8,17.4,15.2,15.8,14.4,15,,0,,2021-12-23 00:00:00,,1,0,,1,,27099
Obrzeże Treo 50x28x8 - grafitowy,3918,POLBRUK,44,1.23,0.027954545454545,21,16,13,53,16.8,17.4,15.2,15.8,14.4,15,,0,,2021-12-23 00:00:00,,1,0,,1,,27100
Obrzeże Treo 50x28x8 - stalowy,3919,POLBRUK,44,1.23,0.027954545454545,21,16,13,53,16.8,17.4,15.2,15.8,14.4,15,,0,,2021-12-23 00:00:00,,1,0,,1,,27101
Obrzeże Flesz 6x20x30 - beżowy,3920,POLBRUK,44,1.23,0.027954545454545,17,59,6,3,7.5,8.1,6.8,7.4,6.4,7,,0,,2021-12-23 00:00:00,,1,0,,1,,27102
Palisada Hestra 80cm,3921,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27103,,
Palisada Hestra 80cm - grafitowy utwardzany,3922,POLBRUK,36,1.31,0.036388888888889,33,21,22,76,28.3,29.1,25.5,26.3,24.2,25,,0,,2021-12-23 00:00:00,,1,0,,1,,27104
Palisada Hestra 80cm - szary utwardzany,3923,POLBRUK,36,1.31,0.036388888888889,33,21,22,76,28.3,29.1,25.5,26.3,24.2,25,,0,,2021-12-23 00:00:00,,1,0,,1,,27105
Palisada Hestra 60cm,3924,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27106,,
Palisada Hestra 60cm - grafitowy utwardzany,3925,POLBRUK,54,1.47,0.027222222222222,23,86,15,99,19.9,20.4,18,18.5,17,17.5,,0,,2021-12-23 00:00:00,,1,0,,1,,27107
Palisada Hestra 60cm - szary utwardzany,3926,POLBRUK,54,1.47,0.027222222222222,23,86,15,99,19.9,20.4,18,18.5,17,17.5,,0,,2021-12-23 00:00:00,,1,0,,1,,27108
Grando 40,3927,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27109,,
Grando 40 - grafitowy,3928,POLBRUK,8,1.14,0.1425,106,27,67,65,83.9,87.2,75.8,79.1,71.8,75.1,,0,,2021-12-23 00:00:00,,1,0,,1,1,27111
Grando 40 - stalowy,3929,POLBRUK,8,1.14,0.1425,0,52,89,75.5,78,72,74.5,56,58.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27112,
Donica Tigiela,3930,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27114,,
Donica Tigiela - grafitowy,3931,POLBRUK,8,0.69,0.08625,0,30,4,43.5,46,42,44.5,39.5,42,,0,,2021-12-23 00:00:00,,1,0,,1,1,27118,
Donica Tigiela - stalowy,3932,POLBRUK,12,0.69,0.08625,46,74,37,39,46.4,49.7,41.9,45.2,39.7,43,,0,,2021-12-23 00:00:00,,1,0,,1,1,27119
Gazon Abax,3933,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27131,,
Gazon Abax - brązowy,3934,POLBRUK,12,0.6,0.05,47,23,29,52,36.7,38.9,33.1,35.3,31.3,33.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27125
Gazon Abax - grafitowy,3935,POLBRUK,12,0.6,0.05,47,23,29,52,36.7,38.9,33.1,35.3,31.3,33.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27126
Gazon Abax - szary,3936,POLBRUK,12,0.6,0.05,47,23,29,52,36.7,38.9,33.1,35.3,31.3,33.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27127
Extrano - szary,3937,POLBRUK,40,0.64,0.016,19,93,11,7,13.8,14.5,12.4,13.1,11.8,12.5,,0,,2021-12-23 00:00:00,,1,0,,1,1,27129
Extrano - grafitowy,3938,POLBRUK,40,0.64,0.016,22,88,12,67,15.8,16.5,14.2,14.9,13.5,14.2,,0,,2021-12-23 00:00:00,,1,0,,1,1,27130
Gazon Abax,3939,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,1,27131,,
Płytka chodnikowa 50x25x7,3940,POLBRUK,80,1.61,0.020125,13,77,7,5,9.5,9.9,8.4,8.8,7.9,8.3,,0,,2021-12-23 00:00:00,,1,0,,1,1,27133
Płytka chodnikowa 50x50x7,3941,POLBRUK,40,1.61,0.04025,18,45,9,96,12.6,13.3,11.2,11.9,10.5,11.2,,0,,2021-12-23 00:00:00,,1,0,,1,1,27134
Krawężnik drogowy 15x30x50,3942,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27140,,
Krawężnik drogowy 15x30x50 - szary,3943,POLBRUK,21,2.08,0.099047619047619,24,97,14,76,17.6,18.9,16.6,17.9,15.7,17,,0,,2021-12-23 00:00:00,,21,0,,1,,27141
Krawężnik wjazdowy15x22x100,3944,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27142,,
Krawężnik wjazdowy15x22x100 - szary,3945,POLBRUK,18,1.53,0.102,38,38,20,54,24.5,26.3,23.1,24.9,21.8,23.6,,0,,2021-12-23 00:00:00,,1,0,,1,,27143
Krawężnik drogowy 20x30x100,3946,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27144,,
Krawężnik drogowy 20x30x100 - szary,3947,POLBRUK,15,2.02,0.13466666666667,51,54,26,69,31.8,33.6,29.9,31.7,28.3,30.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27145
Krawężnik wjazdowy 20x22x100,3948,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27146,,
Krawężnik wjazdowy 20x22x100 - szary,3949,POLBRUK,12,1.2,0.1,54,61,33,21,39.6,41.8,37.2,39.4,35.3,37.5,,0,,2021-12-23 00:00:00,,12,0,,1,,27147
Krawężnik skośny 15x22/30x100,3950,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27148,,
Krawężnik skośny 15x22/30x100 - lewy,3951,POLBRUK,12,1.68,0.14,54,24,31,98,38.1,40.3,35.9,38.1,33.9,36.1,,0,,2021-12-23 00:00:00,,12,0,,1,,27149
Krawężnik skośny 15x22/30x100 - prawy,3952,POLBRUK,12,1.68,0.14,54,24,31,98,38.1,40.3,35.9,38.1,33.9,36.1,,0,,2021-12-23 00:00:00,,12,0,,1,,27150
Krawężnik łukowy 15,3953,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27152,,
"Krawężnik łukowy 15 - wklęsły, R5",3954,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27153
"Krawężnik łukowy 15 - wklęsły, R12",3955,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27154
"Krawężnik łukowy 15 - wklęsły, R3",3956,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27155
"Krawężnik łukowy 15 - wklęsły, R2",3957,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27156
"Krawężnik łukowy 15 - wklęsły, R1",3958,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27157
"Krawężnik łukowy 15 - wklęsły, R0,5",3959,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27158
"Krawężnik łukowy 15 - wypukły, R12",3960,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27159
"Krawężnik łukowy 15 - wypukły, R8",3961,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27160
"Krawężnik łukowy 15 - wypukły, R5",3962,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27161
"Krawężnik łukowy 15 - wypukły, R3",3963,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27162
"Krawężnik łukowy 15 - wypukły, R2",3964,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27163
"Krawężnik łukowy 15 - wypukły, R1",3965,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27164
"Krawężnik łukowy 15 - wypukły, R0,5",3966,POLBRUK,15,1.18,0.078666666666667,58,18,33,21,39.6,41.4,37.2,39,35.3,37.1,,0,,2021-12-23 00:00:00,,15,0,,1,,27165
Płyta ściekowa 25x33x8,3967,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,27168,,
Płyta ściekowa 25x33x8 - grafitowy,3968,POLBRUK,33,0.35,0.010606060606061,10,33,6,15,7.4,8.2,6.9,7.7,6.6,7.4,,0,,2021-12-23 00:00:00,,1,0,,1,1,27174
Płyta ściekowa 25x33x8 - szary,3969,POLBRUK,33,0.35,0.010606060606061,7,38,4,55,5.5,6.3,5.1,5.9,4.9,5.7,,0,,2021-12-23 00:00:00,,1,0,,1,1,27175
Płyta ściekowa 60x33,3970,POLBRUK,20,1.08,0.054,27,18,15,38,18.4,19.8,17.3,18.7,16.4,17.8,,0,,2021-12-23 00:00:00,,20,0,,1,1,27176
Płyta ściekowa 60x50x15,3971,POLBRUK,20,1.6,0.08,43,54,24,6,29.3,30.7,27.6,29,26.1,27.5,,0,,2021-12-23 00:00:00,,20,0,,1,1,27179
Płyta ściekowa typ.trójkątny 50x33x15,3972,POLBRUK,16,1,0.0625,29,15,16,24,19.4,21.1,18.2,19.9,17.3,19,,0,,2021-12-23 00:00:00,,16,0,,1,1,27180
Płyta ściekowa typ.trójkątny 50x50x15,3973,POLBRUK,16,1.38,0.08625,45,75,24,6,29.3,31,27.6,29.3,26.1,27.8,,0,,2021-12-23 00:00:00,,16,0,,1,1,27181
Krawężnik drogowy 20x30x50,3974,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27182,,
Krawężnik drogowy 20x30x50 - szary,3975,POLBRUK,24,1.64,0.068333333333333,31,18,45,22,23.1,20.7,21.8,19.6,20.7,,0,,2021-12-23 00:00:00,,24,0,,1,,27183,
Opornik 12x25x100,3976,POLBRUK,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27184,,
Opornik 12x25x100 - szary,3977,POLBRUK,24,1.64,0.068333333333333,30,14,17,47,20.8,21.9,19.6,20.7,18.6,19.7,,0,,2021-12-23 00:00:00,,1,0,,1,1,27188
Exa - folk,3978,POLBRUK,62,1.07,17.26,16,97,8,86,11,11.5,10,10.5,9.4,9.9,,0,,2021-12-23 00:00:00,,0,0,,1,1,27665
Grosseto gładka - biały_k,3979,KOST-BET,14,1.7,0.12142857142857,82,51,68,7,76.2,84.8,71.2,79.8,68.1,76.7,,0,,2021-12-23 00:00:00,,14,0,,1,,27675
Grosseto gładka - szary,3980,KOST-BET,14,1.7,0.12142857142857,82,51,68,7,76.2,84.8,71.2,79.8,68.1,76.7,,0,,2021-12-23 00:00:00,,14,0,,1,,27676
Grosseto gładka - mocca,3981,KOST-BET,14,1.7,0.12142857142857,82,51,68,7,76.2,84.8,71.2,79.8,68.1,76.7,,0,,2021-12-23 00:00:00,,14,0,,1,,27677
Grosseto decore struktura,3982,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27679,,
Grosseto decore struktura - grafitowy,3983,KOST-BET,14,1.66,0.11857142857143,82,51,68,7,76.2,84.8,71.2,79.8,68.1,76.7,,0,,2021-12-23 00:00:00,,14,0,,1,,27680
Bergamo - latte_k,3984,KOST-BET,7.7,1.4,0.18181818181818,111,72,92,16,103.1,118.7,96.4,112,92.2,107.8,,0,,2021-12-23 00:00:00,,7.7,0,,1,,27683
Bergamo - lungo,3985,KOST-BET,7.7,1.4,0.18181818181818,111,72,92,16,103.1,118.7,96.4,112,92.2,107.8,,0,,2021-12-23 00:00:00,,7.7,0,,1,,27684
Toronto - A6s Marago,3986,KOST-BET,7.7,1.54,0.2,111,72,79,88,103.1,118.7,96.4,112,92.2,107.8,,0,,2021-12-23 00:00:00,,7.7,0,,1,,27686
Toronto - biały_k,3987,KOST-BET,7.7,1.54,0.2,117,21,96,7,108.2,123.8,101.1,116.7,96.7,112.3,,0,,2021-12-23 00:00:00,,7.7,0,,1,,27687
Dakota - biały_k,3988,KOST-BET,11.3,1.54,0.13628318584071,92,20,76,8,85.1,95.7,79.6,90.2,76.1,86.7,,0,,2021-12-23 00:00:00,,11.3,0,,1,,27689
Dakota - grafitowy,3989,KOST-BET,11.3,1.54,0.13628318584071,85,95,70,91,79.3,89.9,74.2,84.8,71,81.6,,0,,2021-12-23 00:00:00,,11.3,0,,1,,27690
Kalifornia 6 MIKROFAZA - biały_k,3990,KOST-BET,11.85,1.6,0.13502109704641,93,76,77,35,86.5,96.6,80.9,91,77.4,87.5,,0,,2021-12-23 00:00:00,,11.85,0,,1,,27699
Kalifornia 6 MIKROFAZA - grafitowy,3991,KOST-BET,11.85,1.6,0.13502109704641,85,95,70,91,79.3,89.4,74.2,84.3,71,81.1,,0,,2021-12-23 00:00:00,,11.85,0,,1,,27700
Kalifornia 6 MIKROFAZA - A6s Marago,3992,KOST-BET,11.85,1.6,0.13502109704641,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.85,0,,1,,27701
Kalifornia 6 - biały_k,3993,KOST-BET,11.85,1.6,0.13502109704641,93,76,77,35,86.5,96.6,80.9,91,77.4,87.5,,0,,2021-12-23 00:00:00,,11.85,0,,1,,27703
Aprilia gładka - cappucino,3994,KOST-BET,8.5,1.56,0.18352941176471,111,72,92,16,103.1,117.2,96.4,110.5,92.2,106.3,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27710
Aprilia gładka - romano,3995,KOST-BET,8.5,1.56,0.18352941176471,111,72,92,16,103.1,117.2,96.4,110.5,92.2,106.3,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27711
Aprilia gładka - A6s Marago,3996,KOST-BET,8.5,1.56,0.18352941176471,107,83,88,95,99.5,113.6,93.1,107.2,89,103.1,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27712
Aprilia gładka - espresso,3997,KOST-BET,8.5,1.56,0.18352941176471,111,72,92,16,103.1,117.2,96.4,110.5,92.2,106.3,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27713
Aprilia gładka - lungo,3998,KOST-BET,8.5,1.56,0.18352941176471,111,72,92,16,103.1,117.2,96.4,110.5,92.2,106.3,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27714
Aprilia gładka - latte_k,3999,KOST-BET,8.5,1.56,0.18352941176471,111,72,92,16,103.1,117.2,96.4,110.5,92.2,106.3,,0,,2021-12-23 00:00:00,,8.5,0,,1,,27715
Nevada,4000,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,1,,27720,,
Nevada - biały_k,4001,KOST-BET,11.9,1.62,0.13613445378151,93,76,77,35,86.5,96.6,80.9,91,77.4,87.5,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27725
Nevada - cappucino,4002,KOST-BET,11.9,1.62,0.13613445378151,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27726
Nevada - espresso,4003,KOST-BET,11.9,1.62,0.13613445378151,85,95,70,91,79.3,89.4,74.2,84.3,71,81.1,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27727
Nevada - frappe,4004,KOST-BET,11.9,1.62,0.13613445378151,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27728
Nevada - latte_k,4005,KOST-BET,11.9,1.62,0.13613445378151,85,95,70,91,79.3,89.4,74.2,84.3,71,81.1,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27729
Nevada - lungo,4006,KOST-BET,11.9,1.62,0.13613445378151,85,95,70,91,79.3,89.4,74.2,84.3,71,81.1,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27730
Nevada - romano,4007,KOST-BET,11.9,1.62,0.13613445378151,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27731
Nevada - A6 Marago,4008,KOST-BET,11.9,1.62,0.13613445378151,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27732
Nevada - A6s Marago,4009,KOST-BET,11.9,1.62,0.13613445378151,89,40,73,75,82.5,92.6,77.2,87.3,73.8,83.9,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27733
Nevada - grafitowy,4010,KOST-BET,11.9,1.62,0.13613445378151,85,95,70,91,79.3,89.4,74.2,84.3,71,81.1,,0,,2021-12-23 00:00:00,,11.9,0,,1,,27734
Rossano 6 - A3ota Jesień,4011,KOST-BET,11.5,1.56,0.13565217391304,82,51,58,99,66,76.4,61.7,72.1,59.1,69.5,,0,,2021-12-23 00:00:00,,11.5,0,,1,,0
Rossano 6 - wanilia,4012,KOST-BET,11.5,1.56,0.13565217391304,85,95,61,46,68.8,79.2,64.3,74.7,61.5,71.9,,0,,2021-12-23 00:00:00,,11.5,0,,1,,27743
